Epoch	ERROR1	
00005028	0.684338	
00005029	0.684270	
00005030	0.684202	
00005031	0.684135	
00005032	0.684067	
00005033	0.683999	
00005034	0.683931	
00005035	0.683863	
00005036	0.683796	
00005037	0.683728	
00005038	0.683660	
00005039	0.683592	
00005040	0.683525	
00005041	0.683457	
00005042	0.683390	
00005043	0.683322	
00005044	0.683254	
00005045	0.683187	
00005046	0.683119	
00005047	0.683052	
00005048	0.682984	
00005049	0.682917	
00005050	0.682849	
00005051	0.682782	
00005052	0.682714	
00005053	0.682647	
00005054	0.682580	
00005055	0.682512	
00005056	0.682445	
00005057	0.682378	
00005058	0.682310	
00005059	0.682243	
00005060	0.682176	
00005061	0.682108	
00005062	0.682041	
00005063	0.681974	
00005064	0.681907	
00005065	0.681840	
00005066	0.681772	
00005067	0.681705	
00005068	0.681638	
00005069	0.681571	
00005070	0.681504	
00005071	0.681437	
00005072	0.681370	
00005073	0.681303	
00005074	0.681236	
00005075	0.681169	
00005076	0.681102	
00005077	0.681035	
00005078	0.680968	
00005079	0.680901	
00005080	0.680834	
00005081	0.680768	
00005082	0.680701	
00005083	0.680634	
00005084	0.680567	
00005085	0.680500	
00005086	0.680434	
00005087	0.680367	
00005088	0.680300	
00005089	0.680234	
00005090	0.680167	
00005091	0.680100	
00005092	0.680034	
00005093	0.679967	
00005094	0.679900	
00005095	0.679834	
00005096	0.679767	
00005097	0.679701	
00005098	0.679634	
00005099	0.679568	
00005100	0.679501	
00005101	0.679435	
00005102	0.679368	
00005103	0.679302	
00005104	0.679235	
00005105	0.679169	
00005106	0.679103	
00005107	0.679036	
00005108	0.678970	
00005109	0.678904	
00005110	0.678837	
00005111	0.678771	
00005112	0.678705	
00005113	0.678639	
00005114	0.678573	
00005115	0.678506	
00005116	0.678440	
00005117	0.678374	
00005118	0.678308	
00005119	0.678242	
00005120	0.678176	
00005121	0.678110	
00005122	0.678044	
00005123	0.677978	
00005124	0.677912	
00005125	0.677846	
00005126	0.677780	
00005127	0.677714	
00005128	0.677648	
00005129	0.677582	
00005130	0.677516	
00005131	0.677450	
00005132	0.677384	
00005133	0.677318	
00005134	0.677253	
00005135	0.677187	
00005136	0.677121	
00005137	0.677055	
00005138	0.676989	
00005139	0.676924	
00005140	0.676858	
00005141	0.676792	
00005142	0.676727	
00005143	0.676661	
00005144	0.676595	
00005145	0.676530	
00005146	0.676464	
00005147	0.676399	
00005148	0.676333	
00005149	0.676268	
00005150	0.676202	
00005151	0.676136	
00005152	0.676071	
00005153	0.676006	
00005154	0.675940	
00005155	0.675875	
00005156	0.675809	
00005157	0.675744	
00005158	0.675679	
00005159	0.675613	
00005160	0.675548	
00005161	0.675483	
00005162	0.675417	
00005163	0.675352	
00005164	0.675287	
00005165	0.675222	
00005166	0.675156	
00005167	0.675091	
00005168	0.675026	
00005169	0.674961	
00005170	0.674896	
00005171	0.674831	
00005172	0.674765	
00005173	0.674700	
00005174	0.674635	
00005175	0.674570	
00005176	0.674505	
00005177	0.674440	
00005178	0.674375	
00005179	0.674310	
00005180	0.674245	
00005181	0.674180	
00005182	0.674116	
00005183	0.674051	
00005184	0.673986	
00005185	0.673921	
00005186	0.673856	
00005187	0.673791	
00005188	0.673726	
00005189	0.673662	
00005190	0.673597	
00005191	0.673532	
00005192	0.673468	
00005193	0.673403	
00005194	0.673338	
00005195	0.673273	
00005196	0.673209	
00005197	0.673144	
00005198	0.673080	
00005199	0.673015	
00005200	0.672950	
00005201	0.672886	
00005202	0.672821	
00005203	0.672757	
00005204	0.672692	
00005205	0.672628	
00005206	0.672563	
00005207	0.672499	
00005208	0.672434	
00005209	0.672370	
00005210	0.672306	
00005211	0.672241	
00005212	0.672177	
00005213	0.672113	
00005214	0.672048	
00005215	0.671984	
00005216	0.671920	
00005217	0.671856	
00005218	0.671791	
00005219	0.671727	
00005220	0.671663	
00005221	0.671599	
00005222	0.671534	
00005223	0.671470	
00005224	0.671406	
00005225	0.671342	
00005226	0.671278	
00005227	0.671214	
00005228	0.671150	
00005229	0.671086	
00005230	0.671022	
00005231	0.670958	
00005232	0.670894	
00005233	0.670830	
00005234	0.670766	
00005235	0.670702	
00005236	0.670638	
00005237	0.670574	
00005238	0.670510	
00005239	0.670446	
00005240	0.670383	
00005241	0.670319	
00005242	0.670255	
00005243	0.670191	
00005244	0.670128	
00005245	0.670064	
00005246	0.670000	
00005247	0.669936	
00005248	0.669873	
00005249	0.669809	
00005250	0.669745	
00005251	0.669682	
00005252	0.669618	
00005253	0.669554	
00005254	0.669491	
00005255	0.669427	
00005256	0.669364	
00005257	0.669300	
00005258	0.669237	
00005259	0.669173	
00005260	0.669110	
00005261	0.669046	
00005262	0.668983	
00005263	0.668919	
00005264	0.668856	
00005265	0.668793	
00005266	0.668729	
00005267	0.668666	
00005268	0.668603	
00005269	0.668539	
00005270	0.668476	
00005271	0.668413	
00005272	0.668350	
00005273	0.668286	
00005274	0.668223	
00005275	0.668160	
00005276	0.668097	
00005277	0.668034	
00005278	0.667970	
00005279	0.667907	
00005280	0.667844	
00005281	0.667781	
00005282	0.667718	
00005283	0.667655	
00005284	0.667592	
00005285	0.667529	
00005286	0.667466	
00005287	0.667403	
00005288	0.667340	
00005289	0.667277	
00005290	0.667214	
00005291	0.667151	
00005292	0.667088	
00005293	0.667025	
00005294	0.666962	
00005295	0.666900	
00005296	0.666837	
00005297	0.666774	
00005298	0.666711	
00005299	0.666648	
00005300	0.666586	
00005301	0.666523	
00005302	0.666460	
00005303	0.666397	
00005304	0.666335	
00005305	0.666272	
00005306	0.666209	
00005307	0.666147	
00005308	0.666084	
00005309	0.666022	
00005310	0.665959	
00005311	0.665896	
00005312	0.665834	
00005313	0.665771	
00005314	0.665709	
00005315	0.665646	
00005316	0.665584	
00005317	0.665521	
00005318	0.665459	
00005319	0.665397	
00005320	0.665334	
00005321	0.665272	
00005322	0.665209	
00005323	0.665147	
00005324	0.665085	
00005325	0.665022	
00005326	0.664960	
00005327	0.664898	
00005328	0.664836	
00005329	0.664773	
00005330	0.664711	
00005331	0.664649	
00005332	0.664587	
00005333	0.664525	
00005334	0.664462	
00005335	0.664400	
00005336	0.664338	
00005337	0.664276	
00005338	0.664214	
00005339	0.664152	
00005340	0.664090	
00005341	0.664028	
00005342	0.663966	
00005343	0.663904	
00005344	0.663842	
00005345	0.663780	
00005346	0.663718	
00005347	0.663656	
00005348	0.663594	
00005349	0.663532	
00005350	0.663470	
00005351	0.663408	
00005352	0.663347	
00005353	0.663285	
00005354	0.663223	
00005355	0.663161	
00005356	0.663099	
00005357	0.663038	
00005358	0.662976	
00005359	0.662914	
00005360	0.662852	
00005361	0.662791	
00005362	0.662729	
00005363	0.662667	
00005364	0.662606	
00005365	0.662544	
00005366	0.662483	
00005367	0.662421	
00005368	0.662359	
00005369	0.662298	
00005370	0.662236	
00005371	0.662175	
00005372	0.662113	
00005373	0.662052	
00005374	0.661990	
00005375	0.661929	
00005376	0.661867	
00005377	0.661806	
00005378	0.661745	
00005379	0.661683	
00005380	0.661622	
00005381	0.661561	
00005382	0.661499	
00005383	0.661438	
00005384	0.661377	
00005385	0.661315	
00005386	0.661254	
00005387	0.661193	
00005388	0.661132	
00005389	0.661070	
00005390	0.661009	
00005391	0.660948	
00005392	0.660887	
00005393	0.660826	
00005394	0.660765	
00005395	0.660703	
00005396	0.660642	
00005397	0.660581	
00005398	0.660520	
00005399	0.660459	
00005400	0.660398	
00005401	0.660337	
00005402	0.660276	
00005403	0.660215	
00005404	0.660154	
00005405	0.660093	
00005406	0.660032	
00005407	0.659972	
00005408	0.659911	
00005409	0.659850	
00005410	0.659789	
00005411	0.659728	
00005412	0.659667	
00005413	0.659606	
00005414	0.659546	
00005415	0.659485	
00005416	0.659424	
00005417	0.659363	
00005418	0.659303	
00005419	0.659242	
00005420	0.659181	
00005421	0.659121	
00005422	0.659060	
00005423	0.658999	
00005424	0.658939	
00005425	0.658878	
00005426	0.658818	
00005427	0.658757	
00005428	0.658696	
00005429	0.658636	
00005430	0.658575	
00005431	0.658515	
00005432	0.658454	
00005433	0.658394	
00005434	0.658333	
00005435	0.658273	
00005436	0.658213	
00005437	0.658152	
00005438	0.658092	
00005439	0.658031	
00005440	0.657971	
00005441	0.657911	
00005442	0.657850	
00005443	0.657790	
00005444	0.657730	
00005445	0.657670	
00005446	0.657609	
00005447	0.657549	
00005448	0.657489	
00005449	0.657429	
00005450	0.657368	
00005451	0.657308	
00005452	0.657248	
00005453	0.657188	
00005454	0.657128	
00005455	0.657068	
00005456	0.657008	
00005457	0.656948	
00005458	0.656888	
00005459	0.656828	
00005460	0.656768	
00005461	0.656708	
00005462	0.656648	
00005463	0.656588	
00005464	0.656528	
00005465	0.656468	
00005466	0.656408	
00005467	0.656348	
00005468	0.656288	
00005469	0.656228	
00005470	0.656168	
00005471	0.656108	
00005472	0.656049	
00005473	0.655989	
00005474	0.655929	
00005475	0.655869	
00005476	0.655809	
00005477	0.655750	
00005478	0.655690	
00005479	0.655630	
00005480	0.655571	
00005481	0.655511	
00005482	0.655451	
00005483	0.655392	
00005484	0.655332	
00005485	0.655272	
00005486	0.655213	
00005487	0.655153	
00005488	0.655094	
00005489	0.655034	
00005490	0.654974	
00005491	0.654915	
00005492	0.654855	
00005493	0.654796	
00005494	0.654737	
00005495	0.654677	
00005496	0.654618	
00005497	0.654558	
00005498	0.654499	
00005499	0.654439	
00005500	0.654380	
00005501	0.654321	
00005502	0.654261	
00005503	0.654202	
00005504	0.654143	
00005505	0.654083	
00005506	0.654024	
00005507	0.653965	
00005508	0.653906	
00005509	0.653846	
00005510	0.653787	
00005511	0.653728	
00005512	0.653669	
00005513	0.653610	
00005514	0.653551	
00005515	0.653491	
00005516	0.653432	
00005517	0.653373	
00005518	0.653314	
00005519	0.653255	
00005520	0.653196	
00005521	0.653137	
00005522	0.653078	
00005523	0.653019	
00005524	0.652960	
00005525	0.652901	
00005526	0.652842	
00005527	0.652783	
00005528	0.652724	
00005529	0.652665	
00005530	0.652607	
00005531	0.652548	
00005532	0.652489	
00005533	0.652430	
00005534	0.652371	
00005535	0.652312	
00005536	0.652254	
00005537	0.652195	
00005538	0.652136	
00005539	0.652077	
00005540	0.652019	
00005541	0.651960	
00005542	0.651901	
00005543	0.651842	
00005544	0.651784	
00005545	0.651725	
00005546	0.651666	
00005547	0.651608	
00005548	0.651549	
00005549	0.651491	
00005550	0.651432	
00005551	0.651374	
00005552	0.651315	
00005553	0.651257	
00005554	0.651198	
00005555	0.651140	
00005556	0.651081	
00005557	0.651023	
00005558	0.650964	
00005559	0.650906	
00005560	0.650847	
00005561	0.650789	
00005562	0.650731	
00005563	0.650672	
00005564	0.650614	
00005565	0.650555	
00005566	0.650497	
00005567	0.650439	
00005568	0.650381	
00005569	0.650322	
00005570	0.650264	
00005571	0.650206	
00005572	0.650148	
00005573	0.650089	
00005574	0.650031	
00005575	0.649973	
00005576	0.649915	
00005577	0.649857	
00005578	0.649799	
00005579	0.649740	
00005580	0.649682	
00005581	0.649624	
00005582	0.649566	
00005583	0.649508	
00005584	0.649450	
00005585	0.649392	
00005586	0.649334	
00005587	0.649276	
00005588	0.649218	
00005589	0.649160	
00005590	0.649102	
00005591	0.649044	
00005592	0.648986	
00005593	0.648928	
00005594	0.648871	
00005595	0.648813	
00005596	0.648755	
00005597	0.648697	
00005598	0.648639	
00005599	0.648581	
00005600	0.648524	
00005601	0.648466	
00005602	0.648408	
00005603	0.648350	
00005604	0.648293	
00005605	0.648235	
00005606	0.648177	
00005607	0.648120	
00005608	0.648062	
00005609	0.648004	
00005610	0.647947	
00005611	0.647889	
00005612	0.647831	
00005613	0.647774	
00005614	0.647716	
00005615	0.647659	
00005616	0.647601	
00005617	0.647544	
00005618	0.647486	
00005619	0.647429	
00005620	0.647371	
00005621	0.647314	
00005622	0.647256	
00005623	0.647199	
00005624	0.647141	
00005625	0.647084	
00005626	0.647027	
00005627	0.646969	
00005628	0.646912	
00005629	0.646855	
00005630	0.646797	
00005631	0.646740	
00005632	0.646683	
00005633	0.646625	
00005634	0.646568	
00005635	0.646511	
00005636	0.646454	
00005637	0.646396	
00005638	0.646339	
00005639	0.646282	
00005640	0.646225	
00005641	0.646168	
00005642	0.646110	
00005643	0.646053	
00005644	0.645996	
00005645	0.645939	
00005646	0.645882	
00005647	0.645825	
00005648	0.645768	
00005649	0.645711	
00005650	0.645654	
00005651	0.645597	
00005652	0.645540	
00005653	0.645483	
00005654	0.645426	
00005655	0.645369	
00005656	0.645312	
00005657	0.645255	
00005658	0.645198	
00005659	0.645141	
00005660	0.645084	
00005661	0.645028	
00005662	0.644971	
00005663	0.644914	
00005664	0.644857	
00005665	0.644800	
00005666	0.644744	
00005667	0.644687	
00005668	0.644630	
00005669	0.644573	
00005670	0.644517	
00005671	0.644460	
00005672	0.644403	
00005673	0.644346	
00005674	0.644290	
00005675	0.644233	
00005676	0.644177	
00005677	0.644120	
00005678	0.644063	
00005679	0.644007	
00005680	0.643950	
00005681	0.643894	
00005682	0.643837	
00005683	0.643781	
00005684	0.643724	
00005685	0.643668	
00005686	0.643611	
00005687	0.643555	
00005688	0.643498	
00005689	0.643442	
00005690	0.643385	
00005691	0.643329	
00005692	0.643272	
00005693	0.643216	
00005694	0.643160	
00005695	0.643103	
00005696	0.643047	
00005697	0.642991	
00005698	0.642934	
00005699	0.642878	
00005700	0.642822	
00005701	0.642766	
00005702	0.642709	
00005703	0.642653	
00005704	0.642597	
00005705	0.642541	
00005706	0.642484	
00005707	0.642428	
00005708	0.642372	
00005709	0.642316	
00005710	0.642260	
00005711	0.642204	
00005712	0.642148	
00005713	0.642092	
00005714	0.642036	
00005715	0.641979	
00005716	0.641923	
00005717	0.641867	
00005718	0.641811	
00005719	0.641755	
00005720	0.641699	
00005721	0.641643	
00005722	0.641587	
00005723	0.641532	
00005724	0.641476	
00005725	0.641420	
00005726	0.641364	
00005727	0.641308	
00005728	0.641252	
00005729	0.641196	
00005730	0.641140	
00005731	0.641085	
00005732	0.641029	
00005733	0.640973	
00005734	0.640917	
00005735	0.640861	
00005736	0.640806	
00005737	0.640750	
00005738	0.640694	
00005739	0.640639	
00005740	0.640583	
00005741	0.640527	
00005742	0.640472	
00005743	0.640416	
00005744	0.640360	
00005745	0.640305	
00005746	0.640249	
00005747	0.640193	
00005748	0.640138	
00005749	0.640082	
00005750	0.640027	
00005751	0.639971	
00005752	0.639916	
00005753	0.639860	
00005754	0.639805	
00005755	0.639749	
00005756	0.639694	
00005757	0.639638	
00005758	0.639583	
00005759	0.639528	
00005760	0.639472	
00005761	0.639417	
00005762	0.639361	
00005763	0.639306	
00005764	0.639251	
00005765	0.639195	
00005766	0.639140	
00005767	0.639085	
00005768	0.639029	
00005769	0.638974	
00005770	0.638919	
00005771	0.638864	
00005772	0.638808	
00005773	0.638753	
00005774	0.638698	
00005775	0.638643	
00005776	0.638588	
00005777	0.638533	
00005778	0.638477	
00005779	0.638422	
00005780	0.638367	
00005781	0.638312	
00005782	0.638257	
00005783	0.638202	
00005784	0.638147	
00005785	0.638092	
00005786	0.638037	
00005787	0.637982	
00005788	0.637927	
00005789	0.637872	
00005790	0.637817	
00005791	0.637762	
00005792	0.637707	
00005793	0.637652	
00005794	0.637597	
00005795	0.637542	
00005796	0.637487	
00005797	0.637432	
00005798	0.637378	
00005799	0.637323	
00005800	0.637268	
00005801	0.637213	
00005802	0.637158	
00005803	0.637103	
00005804	0.637049	
00005805	0.636994	
00005806	0.636939	
00005807	0.636884	
00005808	0.636830	
00005809	0.636775	
00005810	0.636720	
00005811	0.636666	
00005812	0.636611	
00005813	0.636556	
00005814	0.636502	
00005815	0.636447	
00005816	0.636393	
00005817	0.636338	
00005818	0.636283	
00005819	0.636229	
00005820	0.636174	
00005821	0.636120	
00005822	0.636065	
00005823	0.636011	
00005824	0.635956	
00005825	0.635902	
00005826	0.635847	
00005827	0.635793	
00005828	0.635738	
00005829	0.635684	
00005830	0.635630	
00005831	0.635575	
00005832	0.635521	
00005833	0.635466	
00005834	0.635412	
00005835	0.635358	
00005836	0.635303	
00005837	0.635249	
00005838	0.635195	
00005839	0.635141	
00005840	0.635086	
00005841	0.635032	
00005842	0.634978	
00005843	0.634924	
00005844	0.634869	
00005845	0.634815	
00005846	0.634761	
00005847	0.634707	
00005848	0.634653	
00005849	0.634599	
00005850	0.634544	
00005851	0.634490	
00005852	0.634436	
00005853	0.634382	
00005854	0.634328	
00005855	0.634274	
00005856	0.634220	
00005857	0.634166	
00005858	0.634112	
00005859	0.634058	
00005860	0.634004	
00005861	0.633950	
00005862	0.633896	
00005863	0.633842	
00005864	0.633788	
00005865	0.633734	
00005866	0.633680	
00005867	0.633626	
00005868	0.633572	
00005869	0.633519	
00005870	0.633465	
00005871	0.633411	
00005872	0.633357	
00005873	0.633303	
00005874	0.633249	
00005875	0.633196	
00005876	0.633142	
00005877	0.633088	
00005878	0.633034	
00005879	0.632981	
00005880	0.632927	
00005881	0.632873	
00005882	0.632820	
00005883	0.632766	
00005884	0.632712	
00005885	0.632659	
00005886	0.632605	
00005887	0.632551	
00005888	0.632498	
00005889	0.632444	
00005890	0.632391	
00005891	0.632337	
00005892	0.632283	
00005893	0.632230	
00005894	0.632176	
00005895	0.632123	
00005896	0.632069	
00005897	0.632016	
00005898	0.631962	
00005899	0.631909	
00005900	0.631856	
00005901	0.631802	
00005902	0.631749	
00005903	0.631695	
00005904	0.631642	
00005905	0.631589	
00005906	0.631535	
00005907	0.631482	
00005908	0.631428	
00005909	0.631375	
00005910	0.631322	
00005911	0.631269	
00005912	0.631215	
00005913	0.631162	
00005914	0.631109	
00005915	0.631056	
00005916	0.631002	
00005917	0.630949	
00005918	0.630896	
00005919	0.630843	
00005920	0.630790	
00005921	0.630736	
00005922	0.630683	
00005923	0.630630	
00005924	0.630577	
00005925	0.630524	
00005926	0.630471	
00005927	0.630418	
00005928	0.630365	
00005929	0.630312	
00005930	0.630259	
00005931	0.630206	
00005932	0.630153	
00005933	0.630100	
00005934	0.630047	
00005935	0.629994	
00005936	0.629941	
00005937	0.629888	
00005938	0.629835	
00005939	0.629782	
00005940	0.629729	
00005941	0.629676	
00005942	0.629623	
00005943	0.629570	
00005944	0.629517	
00005945	0.629465	
00005946	0.629412	
00005947	0.629359	
00005948	0.629306	
00005949	0.629253	
00005950	0.629201	
00005951	0.629148	
00005952	0.629095	
00005953	0.629042	
00005954	0.628990	
00005955	0.628937	
00005956	0.628884	
00005957	0.628832	
00005958	0.628779	
00005959	0.628726	
00005960	0.628674	
00005961	0.628621	
00005962	0.628568	
00005963	0.628516	
00005964	0.628463	
00005965	0.628411	
00005966	0.628358	
00005967	0.628306	
00005968	0.628253	
00005969	0.628200	
00005970	0.628148	
00005971	0.628095	
00005972	0.628043	
00005973	0.627991	
00005974	0.627938	
00005975	0.627886	
00005976	0.627833	
00005977	0.627781	
00005978	0.627728	
00005979	0.627676	
00005980	0.627624	
00005981	0.627571	
00005982	0.627519	
00005983	0.627467	
00005984	0.627414	
00005985	0.627362	
00005986	0.627310	
00005987	0.627257	
00005988	0.627205	
00005989	0.627153	
00005990	0.627101	
00005991	0.627048	
00005992	0.626996	
00005993	0.626944	
00005994	0.626892	
00005995	0.626840	
00005996	0.626787	
00005997	0.626735	
00005998	0.626683	
00005999	0.626631	
00006000	0.626579	
00006001	0.626527	
00006002	0.626475	
00006003	0.626423	
00006004	0.626371	
00006005	0.626319	
00006006	0.626266	
00006007	0.626214	
00006008	0.626162	
00006009	0.626110	
00006010	0.626058	
00006011	0.626006	
00006012	0.625955	
00006013	0.625903	
00006014	0.625851	
00006015	0.625799	
00006016	0.625747	
00006017	0.625695	
00006018	0.625643	
00006019	0.625591	
00006020	0.625539	
00006021	0.625488	
00006022	0.625436	
00006023	0.625384	
00006024	0.625332	
00006025	0.625280	
00006026	0.625228	
00006027	0.625177	
00006028	0.625125	
00006029	0.625073	
00006030	0.625022	
00006031	0.624970	
00006032	0.624918	
00006033	0.624866	
00006034	0.624815	
00006035	0.624763	
00006036	0.624711	
00006037	0.624660	
00006038	0.624608	
00006039	0.624557	
00006040	0.624505	
00006041	0.624453	
00006042	0.624402	
00006043	0.624350	
00006044	0.624299	
00006045	0.624247	
00006046	0.624196	
00006047	0.624144	
00006048	0.624093	
00006049	0.624041	
00006050	0.623990	
00006051	0.623938	
00006052	0.623887	
00006053	0.623835	
00006054	0.623784	
00006055	0.623733	
00006056	0.623681	
00006057	0.623630	
00006058	0.623578	
00006059	0.623527	
00006060	0.623476	
00006061	0.623424	
00006062	0.623373	
00006063	0.623322	
00006064	0.623270	
00006065	0.623219	
00006066	0.623168	
00006067	0.623117	
00006068	0.623065	
00006069	0.623014	
00006070	0.622963	
00006071	0.622912	
00006072	0.622861	
00006073	0.622809	
00006074	0.622758	
00006075	0.622707	
00006076	0.622656	
00006077	0.622605	
00006078	0.622554	
00006079	0.622503	
00006080	0.622452	
00006081	0.622400	
00006082	0.622349	
00006083	0.622298	
00006084	0.622247	
00006085	0.622196	
00006086	0.622145	
00006087	0.622094	
00006088	0.622043	
00006089	0.621992	
00006090	0.621941	
00006091	0.621890	
00006092	0.621839	
00006093	0.621788	
00006094	0.621738	
00006095	0.621687	
00006096	0.621636	
00006097	0.621585	
00006098	0.621534	
00006099	0.621483	
00006100	0.621432	
00006101	0.621382	
00006102	0.621331	
00006103	0.621280	
00006104	0.621229	
00006105	0.621178	
00006106	0.621128	
00006107	0.621077	
00006108	0.621026	
00006109	0.620975	
00006110	0.620925	
00006111	0.620874	
00006112	0.620823	
00006113	0.620773	
00006114	0.620722	
00006115	0.620671	
00006116	0.620621	
00006117	0.620570	
00006118	0.620519	
00006119	0.620469	
00006120	0.620418	
00006121	0.620368	
00006122	0.620317	
00006123	0.620266	
00006124	0.620216	
00006125	0.620165	
00006126	0.620115	
00006127	0.620064	
00006128	0.620014	
00006129	0.619963	
00006130	0.619913	
00006131	0.619863	
00006132	0.619812	
00006133	0.619762	
00006134	0.619711	
00006135	0.619661	
00006136	0.619610	
00006137	0.619560	
00006138	0.619510	
00006139	0.619459	
00006140	0.619409	
00006141	0.619359	
00006142	0.619308	
00006143	0.619258	
00006144	0.619208	
00006145	0.619157	
00006146	0.619107	
00006147	0.619057	
00006148	0.619007	
00006149	0.618956	
00006150	0.618906	
00006151	0.618856	
00006152	0.618806	
00006153	0.618756	
00006154	0.618705	
00006155	0.618655	
00006156	0.618605	
00006157	0.618555	
00006158	0.618505	
00006159	0.618455	
00006160	0.618405	
00006161	0.618355	
00006162	0.618305	
00006163	0.618254	
00006164	0.618204	
00006165	0.618154	
00006166	0.618104	
00006167	0.618054	
00006168	0.618004	
00006169	0.617954	
00006170	0.617904	
00006171	0.617854	
00006172	0.617804	
00006173	0.617754	
00006174	0.617705	
00006175	0.617655	
00006176	0.617605	
00006177	0.617555	
00006178	0.617505	
00006179	0.617455	
00006180	0.617405	
00006181	0.617355	
00006182	0.617306	
00006183	0.617256	
00006184	0.617206	
00006185	0.617156	
00006186	0.617106	
00006187	0.617057	
00006188	0.617007	
00006189	0.616957	
00006190	0.616907	
00006191	0.616858	
00006192	0.616808	
00006193	0.616758	
00006194	0.616709	
00006195	0.616659	
00006196	0.616609	
00006197	0.616560	
00006198	0.616510	
00006199	0.616460	
00006200	0.616411	
00006201	0.616361	
00006202	0.616311	
00006203	0.616262	
00006204	0.616212	
00006205	0.616163	
00006206	0.616113	
00006207	0.616064	
00006208	0.616014	
00006209	0.615965	
00006210	0.615915	
00006211	0.615866	
00006212	0.615816	
00006213	0.615767	
00006214	0.615717	
00006215	0.615668	
00006216	0.615618	
00006217	0.615569	
00006218	0.615520	
00006219	0.615470	
00006220	0.615421	
00006221	0.615371	
00006222	0.615322	
00006223	0.615273	
00006224	0.615223	
00006225	0.615174	
00006226	0.615125	
00006227	0.615076	
00006228	0.615026	
00006229	0.614977	
00006230	0.614928	
00006231	0.614878	
00006232	0.614829	
00006233	0.614780	
00006234	0.614731	
00006235	0.614682	
00006236	0.614632	
00006237	0.614583	
00006238	0.614534	
00006239	0.614485	
00006240	0.614436	
00006241	0.614387	
00006242	0.614338	
00006243	0.614288	
00006244	0.614239	
00006245	0.614190	
00006246	0.614141	
00006247	0.614092	
00006248	0.614043	
00006249	0.613994	
00006250	0.613945	
00006251	0.613896	
00006252	0.613847	
00006253	0.613798	
00006254	0.613749	
00006255	0.613700	
00006256	0.613651	
00006257	0.613602	
00006258	0.613553	
00006259	0.613504	
00006260	0.613455	
00006261	0.613407	
00006262	0.613358	
00006263	0.613309	
00006264	0.613260	
00006265	0.613211	
00006266	0.613162	
00006267	0.613113	
00006268	0.613065	
00006269	0.613016	
00006270	0.612967	
00006271	0.612918	
00006272	0.612870	
00006273	0.612821	
00006274	0.612772	
00006275	0.612723	
00006276	0.612675	
00006277	0.612626	
00006278	0.612577	
00006279	0.612529	
00006280	0.612480	
00006281	0.612431	
00006282	0.612383	
00006283	0.612334	
00006284	0.612285	
00006285	0.612237	
00006286	0.612188	
00006287	0.612139	
00006288	0.612091	
00006289	0.612042	
00006290	0.611994	
00006291	0.611945	
00006292	0.611897	
00006293	0.611848	
00006294	0.611800	
00006295	0.611751	
00006296	0.611703	
00006297	0.611654	
00006298	0.611606	
00006299	0.611557	
00006300	0.611509	
00006301	0.611460	
00006302	0.611412	
00006303	0.611364	
00006304	0.611315	
00006305	0.611267	
00006306	0.611218	
00006307	0.611170	
00006308	0.611122	
00006309	0.611073	
00006310	0.611025	
00006311	0.610977	
00006312	0.610928	
00006313	0.610880	
00006314	0.610832	
00006315	0.610784	
00006316	0.610735	
00006317	0.610687	
00006318	0.610639	
00006319	0.610591	
00006320	0.610542	
00006321	0.610494	
00006322	0.610446	
00006323	0.610398	
00006324	0.610350	
00006325	0.610302	
00006326	0.610253	
00006327	0.610205	
00006328	0.610157	
00006329	0.610109	
00006330	0.610061	
00006331	0.610013	
00006332	0.609965	
00006333	0.609917	
00006334	0.609869	
00006335	0.609821	
00006336	0.609773	
00006337	0.609725	
00006338	0.609677	
00006339	0.609629	
00006340	0.609581	
00006341	0.609533	
00006342	0.609485	
00006343	0.609437	
00006344	0.609389	
00006345	0.609341	
00006346	0.609293	
00006347	0.609245	
00006348	0.609197	
00006349	0.609149	
00006350	0.609101	
00006351	0.609054	
00006352	0.609006	
00006353	0.608958	
00006354	0.608910	
00006355	0.608862	
00006356	0.608814	
00006357	0.608767	
00006358	0.608719	
00006359	0.608671	
00006360	0.608623	
00006361	0.608576	
00006362	0.608528	
00006363	0.608480	
00006364	0.608432	
00006365	0.608385	
00006366	0.608337	
00006367	0.608289	
00006368	0.608242	
00006369	0.608194	
00006370	0.608146	
00006371	0.608099	
00006372	0.608051	
00006373	0.608003	
00006374	0.607956	
00006375	0.607908	
00006376	0.607861	
00006377	0.607813	
00006378	0.607766	
00006379	0.607718	
00006380	0.607671	
00006381	0.607623	
00006382	0.607575	
00006383	0.607528	
00006384	0.607480	
00006385	0.607433	
00006386	0.607386	
00006387	0.607338	
00006388	0.607291	
00006389	0.607243	
00006390	0.607196	
00006391	0.607148	
00006392	0.607101	
00006393	0.607054	
00006394	0.607006	
00006395	0.606959	
00006396	0.606911	
00006397	0.606864	
00006398	0.606817	
00006399	0.606769	
00006400	0.606722	
00006401	0.606675	
00006402	0.606628	
00006403	0.606580	
00006404	0.606533	
00006405	0.606486	
00006406	0.606439	
00006407	0.606391	
00006408	0.606344	
00006409	0.606297	
00006410	0.606250	
00006411	0.606202	
00006412	0.606155	
00006413	0.606108	
00006414	0.606061	
00006415	0.606014	
00006416	0.605967	
00006417	0.605920	
00006418	0.605872	
00006419	0.605825	
00006420	0.605778	
00006421	0.605731	
00006422	0.605684	
00006423	0.605637	
00006424	0.605590	
00006425	0.605543	
