Epoch	ERROR
00002460	9.970590
00002461	9.970590
00002462	9.970590
00002463	9.970590
00002464	9.970590
00002465	9.970590
00002466	9.970590
00002467	9.970590
00002468	9.970590
00002469	9.970590
00002470	9.970590
00002471	9.970590
00002472	9.970590
00002473	9.970590
00002474	9.970590
00002475	9.970590
00002476	9.970590
00002477	9.970590
00002478	9.970590
00002479	9.970590
00002480	9.970590
00002481	9.970590
00002482	9.970590
00002483	9.970590
00002484	9.970590
00002485	9.970590
00002486	9.970590
00002487	9.970590
00002488	9.970590
00002489	9.970590
00002490	9.970590
00002491	9.970590
00002492	9.970590
00002493	9.970590
00002494	9.970590
00002495	9.970590
00002496	9.970590
00002497	9.970590
00002498	9.970590
00002499	9.970590
00002500	9.970590
00002501	9.970590
00002502	9.970590
00002503	9.970590
00002504	9.970590
00002505	9.970590
00002506	9.970590
00002507	9.970590
00002508	9.970590
00002509	9.970590
00002510	9.970590
00002511	9.970590
00002512	9.970590
00002513	9.970590
00002514	9.970590
00002515	9.970590
00002516	9.970590
00002517	9.970590
00002518	9.970590
00002519	9.970590
00002520	9.970590
00002521	9.970590
00002522	9.970590
00002523	9.970590
00002524	9.970590
00002525	9.970590
00002526	9.970590
00002527	9.970590
00002528	9.970590
00002529	9.970590
00002530	9.970590
00002531	9.970590
00002532	9.970590
00002533	9.970590
00002534	9.970590
00002535	9.970590
00002536	9.970590
00002537	9.970590
00002538	9.970590
00002539	9.970590
00002540	9.970590
00002541	9.970590
00002542	9.970590
00002543	9.970590
00002544	9.970590
00002545	9.970590
00002546	9.970590
00002547	9.970590
00002548	9.970590
00002549	9.970590
00002550	9.970590
00002551	9.970590
00002552	9.970590
00002553	9.970590
00002554	9.970590
00002555	9.970590
00002556	9.970590
00002557	9.970590
00002558	9.970590
00002559	9.970590
00002560	9.970590
00002561	9.970590
00002562	9.970590
00002563	9.970590
00002564	9.970590
00002565	9.970590
00002566	9.970590
00002567	9.970590
00002568	9.970590
00002569	9.970590
00002570	9.970590
00002571	9.970590
00002572	9.970590
00002573	9.970590
00002574	9.970590
00002575	9.970590
00002576	9.970590
00002577	9.970590
00002578	9.970590
00002579	9.970590
00002580	9.970590
00002581	9.970590
00002582	9.970590
00002583	9.970590
00002584	9.970590
00002585	9.970590
00002586	9.970590
00002587	9.970590
00002588	9.970590
00002589	9.970590
00002590	9.970590
00002591	9.970590
00002592	9.970590
00002593	9.970590
00002594	9.970590
00002595	9.970590
00002596	9.970590
00002597	9.970590
00002598	9.970590
00002599	9.970590
00002600	9.970590
00002601	9.970590
00002602	9.970590
00002603	9.970590
00002604	9.970590
00002605	9.970590
00002606	9.970590
00002607	9.970590
00002608	9.970590
00002609	9.970590
00002610	9.970590
00002611	9.970590
00002612	9.970590
00002613	9.970590
00002614	9.970590
00002615	9.970590
00002616	9.970590
00002617	9.970590
00002618	9.970590
00002619	9.970590
00002620	9.970590
00002621	9.970590
00002622	9.970590
00002623	9.970590
00002624	9.970590
00002625	9.970590
00002626	9.970590
00002627	9.970590
00002628	9.970590
00002629	9.970590
00002630	9.970590
00002631	9.970590
00002632	9.970590
00002633	9.970590
00002634	9.970590
00002635	9.970590
00002636	9.970590
00002637	9.970590
00002638	9.970590
00002639	9.970590
00002640	9.970590
00002641	9.970590
00002642	9.970590
00002643	9.970590
00002644	9.970590
00002645	9.970590
00002646	9.970590
00002647	9.970590
00002648	9.970590
00002649	9.970590
00002650	9.970590
00002651	9.970590
00002652	9.970590
00002653	9.970590
00002654	9.970590
00002655	9.970590
00002656	9.970590
00002657	9.970590
00002658	9.970590
00002659	9.970590
00002660	9.970590
00002661	9.970590
00002662	9.970590
00002663	9.970590
00002664	9.970590
00002665	9.970590
00002666	9.970590
00002667	9.970590
00002668	9.970590
00002669	9.970590
00002670	9.970590
00002671	9.970590
00002672	9.970590
00002673	9.970590
00002674	9.970590
00002675	9.970590
00002676	9.970590
00002677	9.970590
00002678	9.970590
00002679	9.970590
00002680	9.970590
00002681	9.970590
00002682	9.970590
00002683	9.970590
00002684	9.970590
00002685	9.970590
00002686	9.970590
00002687	9.970590
00002688	9.970590
00002689	9.970590
00002690	9.970590
00002691	9.970590
00002692	9.970590
00002693	9.970590
00002694	9.970590
00002695	9.970590
00002696	9.970590
00002697	9.970590
00002698	9.970590
00002699	9.970590
00002700	9.970590
00002701	9.970590
00002702	9.970590
00002703	9.970590
00002704	9.970590
00002705	9.970590
00002706	9.970590
00002707	9.970590
00002708	9.970590
00002709	9.970590
00002710	9.970590
00002711	9.970590
00002712	9.970590
00002713	9.970590
00002714	9.970590
00002715	9.970590
00002716	9.970590
00002717	9.970590
00002718	9.970590
00002719	9.970590
00002720	9.970590
00002721	9.970590
00002722	9.970590
00002723	9.970590
00002724	9.970590
00002725	9.970590
00002726	9.970590
00002727	9.970590
00002728	9.970590
00002729	9.970590
00002730	9.970590
00002731	9.970590
00002732	9.970590
00002733	9.970590
00002734	9.970590
00002735	9.970590
00002736	9.970590
00002737	9.970590
00002738	9.970590
00002739	9.970590
00002740	9.970590
00002741	9.970590
00002742	9.970590
00002743	9.970590
00002744	9.970590
00002745	9.970590
00002746	9.970590
00002747	9.970590
00002748	9.970590
00002749	9.970590
00002750	9.970590
00002751	9.970590
00002752	9.970590
00002753	9.970590
00002754	9.970590
00002755	9.970590
00002756	9.970590
00002757	9.970590
00002758	9.970590
00002759	9.970590
00002760	9.970590
00002761	9.970590
00002762	9.970590
00002763	9.970590
00002764	9.970590
00002765	9.970590
00002766	9.970590
00002767	9.970590
00002768	9.970590
00002769	9.970590
00002770	9.970590
00002771	9.970590
00002772	9.970590
00002773	9.970590
00002774	9.970590
00002775	9.970590
00002776	9.970590
00002777	9.970590
00002778	9.970590
00002779	9.970590
00002780	9.970590
00002781	9.970590
00002782	9.970590
00002783	9.970590
00002784	9.970590
00002785	9.970590
00002786	9.970590
00002787	9.970590
00002788	9.970590
00002789	9.970590
00002790	9.970590
00002791	9.970590
00002792	9.970590
00002793	9.970590
00002794	9.970590
00002795	9.970590
00002796	9.970590
00002797	9.970590
00002798	9.970590
00002799	9.970590
00002800	9.970590
00002801	9.970590
00002802	9.970590
00002803	9.970590
00002804	9.970590
00002805	9.970590
00002806	9.970590
00002807	9.970590
00002808	9.970590
00002809	9.970590
00002810	9.970590
00002811	9.970590
00002812	9.970590
00002813	9.970590
00002814	9.970590
00002815	9.970590
00002816	9.970590
00002817	9.970590
00002818	9.970590
00002819	9.970590
00002820	9.970590
00002821	9.970590
00002822	9.970590
00002823	9.970590
00002824	9.970590
00002825	9.970590
00002826	9.970590
00002827	9.970590
00002828	9.970590
00002829	9.970590
00002830	9.970590
00002831	9.970590
00002832	9.970590
00002833	9.970590
00002834	9.970590
00002835	9.970590
00002836	9.970590
00002837	9.970590
00002838	9.970590
00002839	9.970590
00002840	9.970590
00002841	9.970590
00002842	9.970590
00002843	9.970590
00002844	9.970590
00002845	9.970590
00002846	9.970590
00002847	9.970590
00002848	9.970590
00002849	9.970590
00002850	9.970590
00002851	9.970590
00002852	9.970590
00002853	9.970590
00002854	9.970590
00002855	9.970590
00002856	9.970590
00002857	9.970590
00002858	9.970590
00002859	9.970590
00002860	9.970590
00002861	9.970590
00002862	9.970590
00002863	9.970590
00002864	9.970590
00002865	9.970590
00002866	9.970590
00002867	9.970590
00002868	9.970590
00002869	9.970590
00002870	9.970590
00002871	9.970590
00002872	9.970590
00002873	9.970590
00002874	9.970590
00002875	9.970590
00002876	9.970590
00002877	9.970590
00002878	9.970590
00002879	9.970590
00002880	9.970590
00002881	9.970590
00002882	9.970590
00002883	9.970590
00002884	9.970590
00002885	9.970590
00002886	9.970590
00002887	9.970590
00002888	9.970590
00002889	9.970590
00002890	9.970590
00002891	9.970590
00002892	9.970590
00002893	9.970590
00002894	9.970590
00002895	9.970590
00002896	9.970590
00002897	9.970590
00002898	9.970590
00002899	9.970590
00002900	9.970590
00002901	9.970590
00002902	9.970590
00002903	9.970590
00002904	9.970590
00002905	9.970590
00002906	9.970590
00002907	9.970590
00002908	9.970590
00002909	9.970590
00002910	9.970590
00002911	9.970590
00002912	9.970590
00002913	9.970590
00002914	9.970590
00002915	9.970590
00002916	9.970590
00002917	9.970590
00002918	9.970590
00002919	9.970590
00002920	9.970590
00002921	9.970590
00002922	9.970590
00002923	9.970590
00002924	9.970590
00002925	9.970590
00002926	9.970590
00002927	9.970590
00002928	9.970590
00002929	9.970590
00002930	9.970590
00002931	9.970590
00002932	9.970590
00002933	9.970590
00002934	9.970590
00002935	9.970590
00002936	9.970590
00002937	9.970590
00002938	9.970590
00002939	9.970590
00002940	9.970590
00002941	9.970590
00002942	9.970590
00002943	9.970590
00002944	9.970590
00002945	9.970590
00002946	9.970590
00002947	9.970590
00002948	9.970590
00002949	9.970590
00002950	9.970590
00002951	9.970590
00002952	9.970590
00002953	9.970590
00002954	9.970590
00002955	9.970590
00002956	9.970590
00002957	9.970590
00002958	9.970590
00002959	9.970590
00002960	9.970590
00002961	9.970590
00002962	9.970590
00002963	9.970590
00002964	9.970590
00002965	9.970590
00002966	9.970590
00002967	9.970590
00002968	9.970590
00002969	9.970590
00002970	9.970590
00002971	9.970590
00002972	9.970590
00002973	9.970590
00002974	9.970590
00002975	9.970590
00002976	9.970590
00002977	9.970590
00002978	9.970590
00002979	9.970590
00002980	9.970590
00002981	9.970590
00002982	9.970590
00002983	9.970590
00002984	9.970590
00002985	9.970590
00002986	9.970590
00002987	9.970590
00002988	9.970590
00002989	9.970590
00002990	9.970590
00002991	9.970590
00002992	9.970590
00002993	9.970590
00002994	9.970590
00002995	9.970590
00002996	9.970590
00002997	9.970590
00002998	9.970590
00002999	9.970590
00003000	9.970590
00003001	9.970590
00003002	9.970590
00003003	9.970590
00003004	9.970590
00003005	9.970590
00003006	9.970590
00003007	9.970590
00003008	9.970590
00003009	9.970590
00003010	9.970590
00003011	9.970590
00003012	9.970590
00003013	9.970590
00003014	9.970590
00003015	9.970590
00003016	9.970590
00003017	9.970590
00003018	9.970590
00003019	9.970590
00003020	9.970590
00003021	9.970590
00003022	9.970590
00003023	9.970590
00003024	9.970590
00003025	9.970590
00003026	9.970590
00003027	9.970590
00003028	9.970590
00003029	9.970590
00003030	9.970590
00003031	9.970590
00003032	9.970590
00003033	9.970590
00003034	9.970590
00003035	9.970590
00003036	9.970590
00003037	9.970590
00003038	9.970590
00003039	9.970590
00003040	9.970590
00003041	9.970590
00003042	9.970590
00003043	9.970590
00003044	9.970590
00003045	9.970590
00003046	9.970590
00003047	9.970590
00003048	9.970590
00003049	9.970590
00003050	9.970590
00003051	9.970590
00003052	9.970590
00003053	9.970590
00003054	9.970590
00003055	9.970590
00003056	9.970590
00003057	9.970590
00003058	9.970590
00003059	9.970590
00003060	9.970590
00003061	9.970590
00003062	9.970590
00003063	9.970590
00003064	9.970590
00003065	9.970590
00003066	9.970590
00003067	9.970590
00003068	9.970590
00003069	9.970590
00003070	9.970590
00003071	9.970590
00003072	9.970590
00003073	9.970590
00003074	9.970590
00003075	9.970590
00003076	9.970590
00003077	9.970590
00003078	9.970590
00003079	9.970590
00003080	9.970590
00003081	9.970590
00003082	9.970590
00003083	9.970590
00003084	9.970590
00003085	9.970590
00003086	9.970590
00003087	9.970590
00003088	9.970590
00003089	9.970590
00003090	9.970590
00003091	9.970590
00003092	9.970590
00003093	9.970590
00003094	9.970590
00003095	9.970590
00003096	9.970590
00003097	9.970590
00003098	9.970590
00003099	9.970590
00003100	9.970590
00003101	9.970590
00003102	9.970590
00003103	9.970590
00003104	9.970590
00003105	9.970590
00003106	9.970590
00003107	9.970590
00003108	9.970590
00003109	9.970590
00003110	9.970590
00003111	9.970590
00003112	9.970590
00003113	9.970590
00003114	9.970590
00003115	9.970590
00003116	9.970590
00003117	9.970590
00003118	9.970590
00003119	9.970590
00003120	9.970590
00003121	9.970590
00003122	9.970590
00003123	9.970590
00003124	9.970590
00003125	9.970590
00003126	9.970590
00003127	9.970590
00003128	9.970590
00003129	9.970590
00003130	9.970590
00003131	9.970590
00003132	9.970590
00003133	9.970590
00003134	9.970590
00003135	9.970590
00003136	9.970590
00003137	9.970590
00003138	9.970590
00003139	9.970590
00003140	9.970590
00003141	9.970590
00003142	9.970590
00003143	9.970590
00003144	9.970590
00003145	9.970590
00003146	9.970590
00003147	9.970590
00003148	9.970590
00003149	9.970590
00003150	9.970590
00003151	9.970590
00003152	9.970590
00003153	9.970590
00003154	9.970590
00003155	9.970590
00003156	9.970590
00003157	9.970590
00003158	9.970590
00003159	9.970590
00003160	9.970590
00003161	9.970590
00003162	9.970590
00003163	9.970590
00003164	9.970590
00003165	9.970590
00003166	9.970590
00003167	9.970590
00003168	9.970590
00003169	9.970590
00003170	9.970590
00003171	9.970590
00003172	9.970590
00003173	9.970590
00003174	9.970590
00003175	9.970590
00003176	9.970590
00003177	9.970590
00003178	9.970590
00003179	9.970590
00003180	9.970590
00003181	9.970590
00003182	9.970590
00003183	9.970590
00003184	9.970590
00003185	9.970590
00003186	9.970590
00003187	9.970590
00003188	9.970590
00003189	9.970590
00003190	9.970590
00003191	9.970590
00003192	9.970590
00003193	9.970590
00003194	9.970590
00003195	9.970590
00003196	9.970590
00003197	9.970590
00003198	9.970590
00003199	9.970590
00003200	9.970590
00003201	9.970590
00003202	9.970590
00003203	9.970590
00003204	9.970590
00003205	9.970590
00003206	9.970590
00003207	9.970590
00003208	9.970590
00003209	9.970590
00003210	9.970590
00003211	9.970590
00003212	9.970590
00003213	9.970590
00003214	9.970590
00003215	9.970590
00003216	9.970590
00003217	9.970590
00003218	9.970590
00003219	9.970590
00003220	9.970590
00003221	9.970590
00003222	9.970590
00003223	9.970590
00003224	9.970590
00003225	9.970590
00003226	9.970590
00003227	9.970590
00003228	9.970590
00003229	9.970590
00003230	9.970590
00003231	9.970590
00003232	9.970590
00003233	9.970590
00003234	9.970590
00003235	9.970590
00003236	9.970590
00003237	9.970590
00003238	9.970590
00003239	9.970590
00003240	9.970590
00003241	9.970590
00003242	9.970590
00003243	9.970590
00003244	9.970590
00003245	9.970590
00003246	9.970590
00003247	9.970590
00003248	9.970590
00003249	9.970590
00003250	9.970590
00003251	9.970590
00003252	9.970590
00003253	9.970590
00003254	9.970590
00003255	9.970590
00003256	9.970590
00003257	9.970590
00003258	9.970590
00003259	9.970590
00003260	9.970590
00003261	9.970590
00003262	9.970590
00003263	9.970590
00003264	9.970590
00003265	9.970590
00003266	9.970590
00003267	9.970590
00003268	9.970590
00003269	9.970590
00003270	9.970590
00003271	9.970590
00003272	9.970590
00003273	9.970590
00003274	9.970590
00003275	9.970590
00003276	9.970590
00003277	9.970590
00003278	9.970590
00003279	9.970590
00003280	9.970590
00003281	9.970590
00003282	9.970590
00003283	9.970590
00003284	9.970590
00003285	9.970590
00003286	9.970590
00003287	9.970590
00003288	9.970590
00003289	9.970590
00003290	9.970590
00003291	9.970590
00003292	9.970590
00003293	9.970590
00003294	9.970590
00003295	9.970590
00003296	9.970590
00003297	9.970590
00003298	9.970590
00003299	9.970590
00003300	9.970590
00003301	9.970590
00003302	9.970590
00003303	9.970590
00003304	9.970590
00003305	9.970590
00003306	9.970590
00003307	9.970590
00003308	9.970590
00003309	9.970590
00003310	9.970590
00003311	9.970590
00003312	9.970590
00003313	9.970590
00003314	9.970590
00003315	9.970590
00003316	9.970590
00003317	9.970590
00003318	9.970590
00003319	9.970590
00003320	9.970590
00003321	9.970590
00003322	9.970590
00003323	9.970590
00003324	9.970590
00003325	9.970590
00003326	9.970590
00003327	9.970590
00003328	9.970590
00003329	9.970590
00003330	9.970590
00003331	9.970590
00003332	9.970590
00003333	9.970590
00003334	9.970590
00003335	9.970590
00003336	9.970590
00003337	9.970590
00003338	9.970590
00003339	9.970590
00003340	9.970590
00003341	9.970590
00003342	9.970590
00003343	9.970590
00003344	9.970590
00003345	9.970590
00003346	9.970590
00003347	9.970590
00003348	9.970590
00003349	9.970590
00003350	9.970590
00003351	9.970590
00003352	9.970590
00003353	9.970590
00003354	9.970590
00003355	9.970590
00003356	9.970590
00003357	9.970590
00003358	9.970590
00003359	9.970590
00003360	9.970590
00003361	9.970590
00003362	9.970590
00003363	9.970590
00003364	9.970590
00003365	9.970590
00003366	9.970590
00003367	9.970590
00003368	9.970590
00003369	9.970590
00003370	9.970590
00003371	9.970590
00003372	9.970590
00003373	9.970590
00003374	9.970590
00003375	9.970590
00003376	9.970590
00003377	9.970590
00003378	9.970590
00003379	9.970590
00003380	9.970590
00003381	9.970590
00003382	9.970590
00003383	9.970590
00003384	9.970590
00003385	9.970590
00003386	9.970590
00003387	9.970590
00003388	9.970590
00003389	9.970590
00003390	9.970590
00003391	9.970590
00003392	9.970590
00003393	9.970590
00003394	9.970590
00003395	9.970590
00003396	9.970590
00003397	9.970590
00003398	9.970590
00003399	9.970590
00003400	9.970590
00003401	9.970590
00003402	9.970590
00003403	9.970590
00003404	9.970590
00003405	9.970590
00003406	9.970590
00003407	9.970590
00003408	9.970590
00003409	9.970590
00003410	9.970590
00003411	9.970590
00003412	9.970590
00003413	9.970590
00003414	9.970590
00003415	9.970590
00003416	9.970590
00003417	9.970590
00003418	9.970590
00003419	9.970590
00003420	9.970590
00003421	9.970590
00003422	9.970590
00003423	9.970590
00003424	9.970590
00003425	9.970590
00003426	9.970590
00003427	9.970590
00003428	9.970590
00003429	9.970590
00003430	9.970590
00003431	9.970590
00003432	9.970590
00003433	9.970590
00003434	9.970590
00003435	9.970590
00003436	9.970590
00003437	9.970590
00003438	9.970590
00003439	9.970590
00003440	9.970590
00003441	9.970590
00003442	9.970590
00003443	9.970590
00003444	9.970590
00003445	9.970590
00003446	9.970590
00003447	9.970590
00003448	9.970590
00003449	9.970590
00003450	9.970590
00003451	9.970590
00003452	9.970590
00003453	9.970590
00003454	9.970590
00003455	9.970590
00003456	9.970590
00003457	9.970590
00003458	9.970590
00003459	9.970590
00003460	9.970590
00003461	9.970590
00003462	9.970590
00003463	9.970590
00003464	9.970590
00003465	9.970590
00003466	9.970590
00003467	9.970590
00003468	9.970590
00003469	9.970590
00003470	9.970590
00003471	9.970590
00003472	9.970590
00003473	9.970590
00003474	9.970590
00003475	9.970590
00003476	9.970590
00003477	9.970590
00003478	9.970590
00003479	9.970590
00003480	9.970590
00003481	9.970590
00003482	9.970590
00003483	9.970590
00003484	9.970590
00003485	9.970590
00003486	9.970590
00003487	9.970590
00003488	9.970590
00003489	9.970590
00003490	9.970590
00003491	9.970590
00003492	9.970590
00003493	9.970590
00003494	9.970590
00003495	9.970590
00003496	9.970590
00003497	9.970590
00003498	9.970590
00003499	9.970590
00003500	9.970590
00003501	9.970590
00003502	9.970590
00003503	9.970590
00003504	9.970590
00003505	9.970590
00003506	9.970590
00003507	9.970590
00003508	9.970590
00003509	9.970590
00003510	9.970590
00003511	9.970590
00003512	9.970590
00003513	9.970590
00003514	9.970590
00003515	9.970590
00003516	9.970590
00003517	9.970590
00003518	9.970590
00003519	9.970590
00003520	9.970590
00003521	9.970590
00003522	9.970590
00003523	9.970590
00003524	9.970590
00003525	9.970590
00003526	9.970590
00003527	9.970590
00003528	9.970590
00003529	9.970590
00003530	9.970590
00003531	9.970590
00003532	9.970590
00003533	9.970590
00003534	9.970590
00003535	9.970590
00003536	9.970590
00003537	9.970590
00003538	9.970590
00003539	9.970590
00003540	9.970590
00003541	9.970590
00003542	9.970590
00003543	9.970590
00003544	9.970590
00003545	9.970590
00003546	9.970590
00003547	9.970590
00003548	9.970590
00003549	9.970590
00003550	9.970590
00003551	9.970590
00003552	9.970590
00003553	9.970590
00003554	9.970590
00003555	9.970590
00003556	9.970590
00003557	9.970590
00003558	9.970590
00003559	9.970590
00003560	9.970590
00003561	9.970590
00003562	9.970590
00003563	9.970590
00003564	9.970590
00003565	9.970590
00003566	9.970590
00003567	9.970590
00003568	9.970590
00003569	9.970590
00003570	9.970590
00003571	9.970590
00003572	9.970590
00003573	9.970590
00003574	9.970590
00003575	9.970590
00003576	9.970590
00003577	9.970590
00003578	9.970590
00003579	9.970590
00003580	9.970590
00003581	9.970590
00003582	9.970590
00003583	9.970590
00003584	9.970590
00003585	9.970590
00003586	9.970590
00003587	9.970590
00003588	9.970590
00003589	9.970590
00003590	9.970590
00003591	9.970590
00003592	9.970590
00003593	9.970590
00003594	9.970590
00003595	9.970590
00003596	9.970590
00003597	9.970590
00003598	9.970590
00003599	9.970590
00003600	9.970590
00003601	9.970590
00003602	9.970590
00003603	9.970590
00003604	9.970590
00003605	9.970590
00003606	9.970590
00003607	9.970590
00003608	9.970590
00003609	9.970590
00003610	9.970590
00003611	9.970590
00003612	9.970590
00003613	9.970590
00003614	9.970590
00003615	9.970590
00003616	9.970590
00003617	9.970590
00003618	9.970590
00003619	9.970590
00003620	9.970590
00003621	9.970590
00003622	9.970590
00003623	9.970590
00003624	9.970590
00003625	9.970590
00003626	9.970590
00003627	9.970590
00003628	9.970590
00003629	9.970590
00003630	9.970590
00003631	9.970590
00003632	9.970590
00003633	9.970590
00003634	9.970590
00003635	9.970590
00003636	9.970590
00003637	9.970590
00003638	9.970590
00003639	9.970590
00003640	9.970590
00003641	9.970590
00003642	9.970590
00003643	9.970590
00003644	9.970590
00003645	9.970590
00003646	9.970590
00003647	9.970590
00003648	9.970590
00003649	9.970590
00003650	9.970590
00003651	9.970590
00003652	9.970590
00003653	9.970590
00003654	9.970590
00003655	9.970590
00003656	9.970590
00003657	9.970590
00003658	9.970590
00003659	9.970590
00003660	9.970590
00003661	9.970590
00003662	9.970590
00003663	9.970590
00003664	9.970590
00003665	9.970590
00003666	9.970590
00003667	9.970590
00003668	9.970590
00003669	9.970590
00003670	9.970590
00003671	9.970590
00003672	9.970590
00003673	9.970590
00003674	9.970590
00003675	9.970590
00003676	9.970590
00003677	9.970590
00003678	9.970590
00003679	9.970590
00003680	9.970590
00003681	9.970590
00003682	9.970590
00003683	9.970590
00003684	9.970590
00003685	9.970590
00003686	9.970590
00003687	9.970590
00003688	9.970590
00003689	9.970590
00003690	9.970590
00003691	9.970590
00003692	9.970590
00003693	9.970590
00003694	9.970590
00003695	9.970590
00003696	9.970590
00003697	9.970590
00003698	9.970590
00003699	9.970590
00003700	9.970590
00003701	9.970590
00003702	9.970590
00003703	9.970590
00003704	9.970590
00003705	9.970590
00003706	9.970590
00003707	9.970590
00003708	9.970590
00003709	9.970590
00003710	9.970590
00003711	9.970590
00003712	9.970590
00003713	9.970590
00003714	9.970590
00003715	9.970590
00003716	9.970590
00003717	9.970590
00003718	9.970590
00003719	9.970590
00003720	9.970590
00003721	9.970590
00003722	9.970590
00003723	9.970590
00003724	9.970590
00003725	9.970590
00003726	9.970590
00003727	9.970590
00003728	9.970590
00003729	9.970590
00003730	9.970590
00003731	9.970590
00003732	9.970590
00003733	9.970590
00003734	9.970590
00003735	9.970590
00003736	9.970590
00003737	9.970590
00003738	9.970590
00003739	9.970590
00003740	9.970590
00003741	9.970590
00003742	9.970590
00003743	9.970590
00003744	9.970590
00003745	9.970590
00003746	9.970590
00003747	9.970590
00003748	9.970590
00003749	9.970590
00003750	9.970590
00003751	9.970590
00003752	9.970590
00003753	9.970590
00003754	9.970590
00003755	9.970590
00003756	9.970590
00003757	9.970590
00003758	9.970590
00003759	9.970590
00003760	9.970590
00003761	9.970590
00003762	9.970590
00003763	9.970590
00003764	9.970590
00003765	9.970590
00003766	9.970590
00003767	9.970590
00003768	9.970590
00003769	9.970590
00003770	9.970590
00003771	9.970590
00003772	9.970590
00003773	9.970590
00003774	9.970590
00003775	9.970590
00003776	9.970590
00003777	9.970590
00003778	9.970590
00003779	9.970590
00003780	9.970590
00003781	9.970590
00003782	9.970590
00003783	9.970590
00003784	9.970590
00003785	9.970590
00003786	9.970590
00003787	9.970590
00003788	9.970590
00003789	9.970590
00003790	9.970590
00003791	9.970590
00003792	9.970590
00003793	9.970590
00003794	9.970590
00003795	9.970590
00003796	9.970590
00003797	9.970590
00003798	9.970590
00003799	9.970590
00003800	9.970590
00003801	9.970590
00003802	9.970590
00003803	9.970590
00003804	9.970590
00003805	9.970590
00003806	9.970590
00003807	9.970590
00003808	9.970590
00003809	9.970590
00003810	9.970590
00003811	9.970590
00003812	9.970590
00003813	9.970590
00003814	9.970590
00003815	9.970590
00003816	9.970590
00003817	9.970590
00003818	9.970590
00003819	9.970590
00003820	9.970590
00003821	9.970590
00003822	9.970590
00003823	9.970590
00003824	9.970590
00003825	9.970590
00003826	9.970590
00003827	9.970590
00003828	9.970590
00003829	9.970590
00003830	9.970590
00003831	9.970590
00003832	9.970590
00003833	9.970590
00003834	9.970590
00003835	9.970590
00003836	9.970590
00003837	9.970590
00003838	9.970590
00003839	9.970590
00003840	9.970590
00003841	9.970590
00003842	9.970590
00003843	9.970590
00003844	9.970590
00003845	9.970590
00003846	9.970590
00003847	9.970590
00003848	9.970590
00003849	9.970590
00003850	9.970590
00003851	9.970590
00003852	9.970590
00003853	9.970590
00003854	9.970590
00003855	9.970590
00003856	9.970590
00003857	9.970590
00003858	9.970590
00003859	9.970590
00003860	9.970590
00003861	9.970590
00003862	9.970590
00003863	9.970590
00003864	9.970590
00003865	9.970590
00003866	9.970590
00003867	9.970590
00003868	9.970590
00003869	9.970590
00003870	9.970590
00003871	9.970590
00003872	9.970590
00003873	9.970590
00003874	9.970590
00003875	9.970590
00003876	9.970590
00003877	9.970590
00003878	9.970590
00003879	9.970590
00003880	9.970590
00003881	9.970590
00003882	9.970590
00003883	9.970590
00003884	9.970590
00003885	9.970590
00003886	9.970590
00003887	9.970590
00003888	9.970590
00003889	9.970590
00003890	9.970590
00003891	9.970590
00003892	9.970590
00003893	9.970590
00003894	9.970590
00003895	9.970590
00003896	9.970590
00003897	9.970590
00003898	9.970590
00003899	9.970590
00003900	9.970590
00003901	9.970590
00003902	9.970590
00003903	9.970590
00003904	9.970590
00003905	9.970590
00003906	9.970590
00003907	9.970590
00003908	9.970590
00003909	9.970590
00003910	9.970590
00003911	9.970590
00003912	9.970590
00003913	9.970590
00003914	9.970590
00003915	9.970590
00003916	9.970590
00003917	9.970590
00003918	9.970590
00003919	9.970590
00003920	9.970590
00003921	9.970590
00003922	9.970590
00003923	9.970590
00003924	9.970590
00003925	9.970590
00003926	9.970590
00003927	9.970590
00003928	9.970590
00003929	9.970590
00003930	9.970590
00003931	9.970590
00003932	9.970590
00003933	9.970590
00003934	9.970590
00003935	9.970590
00003936	9.970590
00003937	9.970590
00003938	9.970590
00003939	9.970590
00003940	9.970590
00003941	9.970590
00003942	9.970590
00003943	9.970590
00003944	9.970590
00003945	9.970590
00003946	9.970590
00003947	9.970590
00003948	9.970590
00003949	9.970590
00003950	9.970590
00003951	9.970590
00003952	9.970590
00003953	9.970590
00003954	9.970590
00003955	9.970590
00003956	9.970590
00003957	9.970590
00003958	9.970590
00003959	9.970590
00003960	9.970590
00003961	9.970590
00003962	9.970590
00003963	9.970590
00003964	9.970590
00003965	9.970590
00003966	9.970590
00003967	9.970590
00003968	9.970590
00003969	9.970590
00003970	9.970590
00003971	9.970590
00003972	9.970590
00003973	9.970590
00003974	9.970590
00003975	9.970590
00003976	9.970590
00003977	9.970590
00003978	9.970590
00003979	9.970590
00003980	9.970590
00003981	9.970590
00003982	9.970590
00003983	9.970590
00003984	9.970590
00003985	9.970590
00003986	9.970590
00003987	9.970590
00003988	9.970590
00003989	9.970590
00003990	9.970590
00003991	9.970590
00003992	9.970590
00003993	9.970590
00003994	9.970590
00003995	9.970590
00003996	9.970590
00003997	9.970590
00003998	9.970590
00003999	9.970590
00004000	9.970590
00004001	9.970590
00004002	9.970590
00004003	9.970590
00004004	9.970590
00004005	9.970590
00004006	9.970590
00004007	9.970590
00004008	9.970590
00004009	9.970590
00004010	9.970590
00004011	9.970590
00004012	9.970590
00004013	9.970590
